Date,FX_EURGBP,FX_GBPAUD,FX_GBPCAD,FX_GBPCHF,FX_GBPJPY,FX_GBPNZD,FX_GBPUSD,FX_NOKGBP,FX_ZARGBP,US_Stock_BKR_adj_close,US_Stock_BKR_adj_high,US_Stock_BKR_adj_low,US_Stock_BKR_adj_open,US_Stock_BKR_adj_volume,US_Stock_BP_adj_close,US_Stock_BP_adj_high,US_Stock_BP_adj_low,US_Stock_BP_adj_open,US_Stock_BP_adj_volume,US_Stock_CAT_adj_close,US_Stock_CAT_adj_high,US_Stock_CAT_adj_low,US_Stock_CAT_adj_open,US_Stock_CAT_adj_volume,US_Stock_COP_adj_close,US_Stock_COP_adj_high,US_Stock_COP_adj_low,US_Stock_COP_adj_open,US_Stock_COP_adj_volume,US_Stock_CVX_adj_close,US_Stock_CVX_adj_high,US_Stock_CVX_adj_low,US_Stock_CVX_adj_open,US_Stock_CVX_adj_volume,US_Stock_DE_adj_close,US_Stock_DE_adj_high,US_Stock_DE_adj_low,US_Stock_DE_adj_open,US_Stock_DE_adj_volume,US_Stock_DVN_adj_close,US_Stock_DVN_adj_high,US_Stock_DVN_adj_low,US_Stock_DVN_adj_open,US_Stock_DVN_adj_volume,US_Stock_HAL_adj_close,US_Stock_HAL_adj_high,US_Stock_HAL_adj_low,US_Stock_HAL_adj_open,US_Stock_HAL_adj_volume,US_Stock_KMI_adj_close,US_Stock_KMI_adj_high,US_Stock_KMI_adj_low,US_Stock_KMI_adj_open,US_Stock_KMI_adj_volume,US_Stock_MPC_adj_close,US_Stock_MPC_adj_high,US_Stock_MPC_adj_low,US_Stock_MPC_adj_open,US_Stock_MPC_adj_volume,US_Stock_XOM_adj_close,US_Stock_XOM_adj_high,US_Stock_XOM_adj_low,US_Stock_XOM_adj_open,US_Stock_XOM_adj_volume
1877,0.8389434944784225,2.04552924484094,1.8627193531445456,1.1396963514084002,193.19968505554448,2.2353663931241057,1.3006178965734865,0.07282039148878988,0.04236582251546094,41.43895126328412,42.60452326418607,41.205348531869376,42.04236542957071,7796023.308725259,31.86667390301951,32.083506417834165,31.67512419554056,31.823583164000617,10592603.498591075,332.9589524523652,339.5542138147253,330.6890838059013,334.9009202552729,2584702.1915972517,95.31360696667745,98.75745554101071,95.34997207696752,95.71944331400528,10247101.160960544,151.75003415790107,152.54575886881676,150.07080615437852,150.42379865591727,9195582.321255116,467.1385359220872,480.47935826303853,465.73082196331734,473.2217025221782,1466063.1301467463,33.51472317390052,34.26391705800197,33.10657306638044,34.086725807642125,10088068.862035125,24.317000783884364,25.265110041890658,24.174510158785786,24.678491496980968,11148730.661996176,26.40337235230233,26.467779766865995,26.05907203176069,26.311288393165288,13892244.774174292,136.96055786033182,139.54374627239915,135.19619550103408,136.22948700765366,2723304.976994935,107.66700726277811,110.0008306499917,106.6665365271316,107.49709971779212,18076561.605356425
1878,0.8389434944603881,2.045689472866749,1.8627193531475468,1.139589584485754,193.19973026826383,2.2353663933972205,1.3005658901173807,0.07282039148871311,0.042356234417642705,41.43895359121208,42.60452422565628,41.20542361628473,42.04234047504726,7796052.303301601,31.86667437951375,32.083535345874736,31.66995408647701,31.823065513518788,10593573.649964657,333.11314380521935,339.81228916108273,331.04250272260055,335.55217138924286,2584710.8911125786,95.31360408403897,98.75745570857185,95.34997126635847,95.71908141650376,10247026.812096708,151.75003417089104,152.5457895286197,150.07080615245198,150.4237986557532,9195582.679342804,467.48146633938586,480.9649393292496,466.0800908046471,473.5440557529017,1466071.4018037447,33.51472313275166,34.263914526711794,33.106586717518276,34.08661191193139,10088085.527865736,24.31700078122491,25.265110798303137,24.174508984026467,24.678488516142938,11148651.710610768,26.416929695671627,26.467779766715573,26.059072031760955,26.311288393165288,13892392.027227068,136.95659079871143,139.54373433858768,135.1961964794185,136.22945692951794,2723664.4809046015,107.66700670082385,110.00091792175171,106.66653872645807,107.49710013135096,18076644.691200733
1879,0.8389434944620966,2.045849713443354,1.8627193531473294,1.1394828275650488,193.19973935169693,2.235366393435624,1.300513885740803,0.07282039148872144,0.04234664848977218,41.438952534273,42.604525900441345,41.205376906570734,42.04238302732911,7796061.781348112,31.86667361231332,32.083516679603754,31.67438517689106,31.82341487123111,10593889.457906604,333.21583278124007,339.78020211951116,331.1579472582318,335.303663318282,2584715.6035606656,95.31360091894805,98.75745575382523,95.34996635630378,95.71882536124457,10246999.161464376,151.75003413643782,152.5457718749972,150.0708061535957,150.4237986556929,9195583.583351597,467.60853428533045,480.9231771045694,466.2920403835774,473.7384823929239,1466072.8208626178,33.514723142178674,34.263915082998665,33.106580816601806,34.08662704384396,10088100.98651172,24.317000780484744,25.26510437036408,24.17450989413161,24.67848915531943,11148959.118416142,26.430494000331954,26.467779766688093,26.05907203176099,26.311288393165288,13892432.970316235,137.07607654097663,139.54364239561409,135.19619422263412,136.22952388365374,2723754.975450602,107.66700723246998,110.00090095917827,106.66653783976865,107.49710026354867,18076609.36325033
1880,0.8389434944619347,2.0460099665717384,1.8627193531473452,1.1393760806453477,193.1997081034701,2.235366393441024,1.30046188344367,0.07282039148872053,0.04233706473135828,41.43895158248449,42.60452338409394,41.20534191638933,42.042376823092305,7796064.675162717,31.866674346436994,32.08352412980939,31.670587469334844,31.823177291596146,10594026.972736074,333.37334410900746,339.97111284857823,331.28982694518555,335.8476147210043,2584713.631333383,95.31359796819017,98.75745577969624,95.34996157627572,95.71842276407557,10247016.690711074,151.75003412252366,152.54572584570772,150.07080615437846,150.42379865592562,9195583.978997216,467.9392283411941,481.2246613908319,466.71766990372635,473.97759731210556,1466074.396631245,33.51472315915168,34.263915429482154,33.10658033500775,34.086649251236295,10088108.667020481,24.31700078060775,25.265103500362887,24.174509888285286,24.678490859667257,11148579.097533746,26.444065269857735,26.467779766683073,26.059072031760994,26.311288393165288,13892438.40170399,136.9539740374786,139.54365430630537,135.19619427552115,136.22977415606715,2723746.536238967,107.6670072385061,110.00078367206574,106.66653674720474,107.49710030563782,18076520.929235186
1881,0.83894349446195,2.046170232252885,1.862719353147344,1.1392693437257138,193.1997081744511,2.2353663934417836,1.300409883225899,0.07282039148872063,0.04232748314191001,41.438952699444656,42.60452409803214,41.2053623829594,42.042357322738745,7796066.257530946,31.86667491372798,32.08352940360892,31.673842330178203,31.82333777547406,10594064.155856652,333.40536344570575,340.2076864554827,331.3353918543391,335.60750091452564,2584715.9371290905,95.31359993536063,98.75745580310422,95.34995900699013,95.71810140528649,10247009.580337346,151.75003413180022,152.54572175320655,150.07080615452543,150.4237986559924,9195584.281309582,467.96565784365606,481.70784182094786,466.9532673688081,474.59347458080634,1466073.8114549501,33.5147231111717,34.26391289171852,33.10658476277481,34.0866873836011,10088097.032226318,24.31700077963795,25.265107293633108,24.174511052982712,24.67849085966729,11148778.808883209,26.457643507825214,26.467779766682156,26.059072031760994,26.311288393165288,13892440.003464742,136.99940615198793,139.54373312976008,135.1961967718323,136.22953985346444,2723697.1741489638,107.66700733114553,110.00082451485311,106.66653436808541,107.49710031909031,18076579.01173674
1882,0.8389434944619486,2.046330510487777,1.862719353147344,1.1391626168052102,193.1997082726932,2.23536639344189,1.3003578850874067,0.07282039148872062,0.0423179037209365,41.43895277717993,42.60452424928263,41.205365749398375,42.04235762372764,7796065.051270505,31.86667494087696,32.08353003622806,31.671052721196034,31.823231018842144,10594123.419802368,333.5038405522407,340.1317570554548,331.23930691311386,335.8855243645741,2584716.342924571,95.31359994235576,98.75745580582695,95.34995878541301,95.71811303815133,10247013.158153567,151.75003413174215,152.5457222996738,150.07080615453614,150.42379865599287,9195584.22952196,468.0339599290156,481.4113876065339,466.62572705278484,474.15195795472164,1466074.236210783,33.514723109634176,34.263912691388605,33.106585469064655,34.086703174372474,10088096.255891964,24.317000779583605,25.265108158867534,24.174511201205902,24.678490930719217,11148873.163285825,26.47122871781248,26.46777976668199,26.059072031760994,26.311288393165288,13892446.621335227,137.18887440469322,139.54375035911312,135.19619707561455,136.2295612400534,2723763.720259595,107.66700733385618,110.00083546879078,106.66653446994403,107.49710032340035,18076583.417354625
1883,0.8389434944619487,2.046490801277398,1.862719353147344,1.1390558998829006,193.1997085133307,2.2353663934419052,1.3003058890281098,0.07282039148872062,0.042308326467946994,41.43895275041909,42.604524235007425,41.20536280033218,42.0423585087143,7796064.776140857,31.866674948035552,32.08353120663708,31.673443581711304,31.823302963081158,10594149.105576534,333.67193519685475,340.389829769906,331.5927126899039,335.68413985662636,2584716.4854238764,95.31359997358726,98.75745580623857,95.34995879610524,95.71813339866152,10247014.423996152,151.75003413177012,152.54572299163794,150.07080615453768,150.42379865599293,9195584.226862142,468.3768903513972,481.89696867274495,466.97499589411456,474.4743111854452,1466074.3532777026,33.51472310948225,34.263912652366095,33.10658522736512,34.08671051303971,10088095.962820116,24.31700077957994,25.26510817870786,24.17451122033238,24.67849098801473,11148869.72804889,26.484820903399456,26.467779766681957,26.059072031760994,26.311288393165288,13892448.572887078,137.18965434920275,139.5437499129516,135.1961970862357,136.22956246017253,2723780.600211552,107.66700733716019,110.0008388612119,106.6665345017353,107.49710032477715,18076585.48818013
1884,0.8389434944619487,2.0466511046227316,1.862719353147344,1.138949192957848,193.19970856167583,2.2353663934419075,1.3002538950479254,0.07282039148872062,0.04229875138245084,41.438952762569194,42.60452421014144,41.20536463493445,42.04235699964112,7796064.686187755,31.866674936509547,32.08353044869611,31.671394472305643,31.823254518891968,10594157.569423718,333.76284945906224,340.3577435717651,331.7081622187283,336.2745564177786,2584716.559239916,95.31360000787895,98.75745580634974,95.34995886087064,95.71814780444132,10247014.894836353,151.7500341316959,152.5457225932116,150.07080615453677,150.42379865599295,9195584.2201341,468.50395829840886,481.8552064480648,467.18694547304483,474.66873782546736,1466074.3738934137,33.51472310951706,34.26391266094184,33.106585331771164,34.086709561217454,10088095.690113708,24.31700077957892,25.265108010106204,24.174511205514786,24.67849097572894,11148883.121111391,26.498420068167906,26.46777976668195,26.059072031760994,26.311288393165288,13892449.115557663,137.30560921843113,139.54374647554033,135.19619706173648,136.22955974417906,2723784.849247182,107.66700733403437,110.00083820184099,106.6665344889182,107.49710032521699,18076584.60770429
1885,0.8389434944619487,2.0468114205247607,1.862719353147344,1.1388424960291157,193.1997083953621,2.235366393441908,1.3002019031467702,0.07282039148872062,0.04228917846395749,41.438952773510536,42.604524247502326,41.205366009232435,42.04235721966804,7796064.658720624,31.866674947538623,32.08353075063679,31.673150680720795,31.82328711204765,10594161.240866419,333.93033280552686,340.54865403054316,331.84004000825826,335.993073715045,2584716.5362301352,95.31360003984847,98.75745580641329,95.34995892392095,95.71817045473243,10247014.596177915,151.75003413166596,152.545721554372,150.07080615453614,150.42379865599287,9195584.217189252,468.83465235449654,482.1566907343273,467.6125749931938,474.907852744649,1466074.3959562702,33.51472310957973,34.26391266628325,33.10658534022349,34.0867081019506,10088095.554540645,24.31700077957909,25.265107987286502,24.17451120560997,24.6784909429692,11148866.566423463,26.51202621570143,26.46777976668195,26.059072031760994,26.311288393165288,13892449.187783157,137.18613301539722,139.5437469208375,135.1961970623106,136.22954959188255,2723784.4530269513,107.66700733399888,110.00083364273063,106.66653447312518,107.49710032535745,18076582.40364041
1886,0.8389434944619487,2.046971748984469,1.862719353147344,1.1387358090957675,193.1997083957399,2.235366393441908,1.300149913324561,0.07282039148872062,0.042279607711976516,41.43895276067045,42.60452423690229,41.20536520537361,42.042357911228144,7796064.643698093,31.866674956061296,32.08353096862546,31.67164550584388,31.823265167424903,10594162.262068897,333.95390682809904,340.78522772406546,331.88560563843686,336.5651204249808,2584716.5691884123,95.31360001853547,98.75745580647079,95.34995895781076,95.71818853451711,10247014.717288582,151.75003413168594,152.54572146200792,150.07080615453603,150.42379865599284,9195584.214938942,468.8610818570055,482.63987116444326,467.8481724582755,475.5237300133498,1466074.3880225855,33.514723109402574,34.26391262716094,33.106585262031366,34.08670563012165,10088095.760156062,24.317000779577754,25.2651080867821,24.17451118664731,24.6784909429692,11148875.266686784,26.525639349585468,26.46777976668195,26.059072031760994,26.311288393165288,13892449.209079761,137.22961166002648,139.54374986775795,135.1961970894101,136.22955909636394,2723782.1353563154,107.66700733345421,110.00083523034587,106.666534438735,107.49710032540231,18076583.85124864
1887,0.8389434944619487,2.0471320900028407,1.862719353147344,1.1386291321568671,193.19970839626276,2.235366393441908,1.300097925581215,0.07282039148872062,0.04227003912601761,41.438952759776846,42.60452423465664,41.20536507315108,42.04235790055388,7796064.655152483,31.86667495646917,32.08353099375851,31.672935530074803,31.823279967290027,10594163.789497158,334.05953628089947,340.70929829627966,331.7895204232206,336.04404349855736,2584716.5753368046,95.31360001845968,98.75745580647748,95.34995896073345,95.7181878800471,10247014.656337278,151.75003413168582,152.54572147434118,150.07080615453603,150.42379865599284,9195584.215324458,468.92938394237495,482.3434169500293,467.5206321422522,475.0822133872651,1466074.3939133694,33.5147231093969,34.263912624072645,33.106585249550896,34.08670459988208,10088095.773885772,24.31700077957768,25.26510810947677,24.174511184234063,24.678490941603492,11148879.377140146,26.539259473407306,26.46777976668195,26.059072031760994,26.311288393165288,13892449.296584116,137.42053292415395,139.5437505119004,135.1961970927079,136.2295582288173,2723785.259868157,107.66700733343828,110.00083565614091,106.66653444020737,107.49710032541665,18076583.961051367
1888,0.8389434944619487,2.0472924435808593,1.862719353147344,1.138522465211478,193.19970839754353,2.235366393441908,1.3000459399166489,0.07282039148872062,0.04226047270559055,41.438952760084476,42.604524234868585,41.20536518898059,42.04235786916873,7796064.6577650625,31.866674956576716,32.08353104214267,31.671829902720873,31.823270000119468,10594164.450622303,334.2215735952192,340.9673710196262,332.1429263041278,336.62890924381907,2584716.577526801,95.3136000181213,98.75745580647849,95.34995896059242,95.71818673455597,10247014.63477282,151.75003413168588,152.5457214899582,150.07080615453603,150.42379865599284,9195584.21534426,469.27231436475864,482.82899801624035,467.86990098358194,475.4045666179886,1466074.3955396127,33.514723109396336,34.26391262347107,33.106585253821656,34.086704124464546,10088095.779067965,24.317000779577675,25.265108109997172,24.17451118392266,24.6784909405022,11148879.227499925,26.552886590756064,26.46777976668195,26.059072031760994,26.311288393165288,13892449.32238811,137.4202321035007,139.54375049522005,135.1961970928232,136.2295581793232,2723786.052425532,107.66700733341885,110.00083578800898,106.66653444066691,107.49710032542123,18076584.012663215
1889,0.8389434944619487,2.047452809719508,1.862719353147344,1.1384158082586642,193.19970839780083,2.235366393441908,1.2999939563307794,0.07282039148872062,0.04225090845020525,41.438952759944804,42.604524235237776,41.20536511692352,42.04235792268647,7796064.658619228,31.866674956403557,32.08353101087625,31.67277749100368,31.823276713242308,10594164.669572933,334.31761781743324,340.9352848186347,332.25837579338753,336.4457190355674,2584716.5786321363,95.31360001774978,98.75745580647876,95.34995895973813,95.71818592408056,10247014.62675185,151.7500341316857,152.54572148096608,150.07080615453603,150.42379865599284,9195584.215394342,469.39938231177075,482.7872357915602,468.08185056251216,475.5989932580108,1466074.3958283297,33.51472310939646,34.263912623603275,33.10658525197703,34.08670418552099,10088095.783887608,24.317000779577675,25.265108105574836,24.174511184163908,24.67849094073835,11148879.810953274,26.56652070522271,26.46777976668195,26.059072031760994,26.311288393165288,13892449.329563558,137.53699085721288,139.54375036670783,135.19619709255724,136.22955828949742,2723786.2519287425,107.66700733343723,110.00083576237833,106.66653444048164,107.49710032542269,18076583.990718868
