Date,FX_EURGBP,FX_GBPAUD,FX_GBPCAD,FX_GBPCHF,FX_GBPJPY,FX_GBPNZD,FX_GBPUSD,FX_NOKGBP,FX_ZARGBP,US_Stock_BKR_adj_close,US_Stock_BKR_adj_high,US_Stock_BKR_adj_low,US_Stock_BKR_adj_open,US_Stock_BKR_adj_volume,US_Stock_BP_adj_close,US_Stock_BP_adj_high,US_Stock_BP_adj_low,US_Stock_BP_adj_open,US_Stock_BP_adj_volume,US_Stock_CAT_adj_close,US_Stock_CAT_adj_high,US_Stock_CAT_adj_low,US_Stock_CAT_adj_open,US_Stock_CAT_adj_volume,US_Stock_COP_adj_close,US_Stock_COP_adj_high,US_Stock_COP_adj_low,US_Stock_COP_adj_open,US_Stock_COP_adj_volume,US_Stock_CVX_adj_close,US_Stock_CVX_adj_high,US_Stock_CVX_adj_low,US_Stock_CVX_adj_open,US_Stock_CVX_adj_volume,US_Stock_DE_adj_close,US_Stock_DE_adj_high,US_Stock_DE_adj_low,US_Stock_DE_adj_open,US_Stock_DE_adj_volume,US_Stock_DVN_adj_close,US_Stock_DVN_adj_high,US_Stock_DVN_adj_low,US_Stock_DVN_adj_open,US_Stock_DVN_adj_volume,US_Stock_HAL_adj_close,US_Stock_HAL_adj_high,US_Stock_HAL_adj_low,US_Stock_HAL_adj_open,US_Stock_HAL_adj_volume,US_Stock_KMI_adj_close,US_Stock_KMI_adj_high,US_Stock_KMI_adj_low,US_Stock_KMI_adj_open,US_Stock_KMI_adj_volume,US_Stock_MPC_adj_close,US_Stock_MPC_adj_high,US_Stock_MPC_adj_low,US_Stock_MPC_adj_open,US_Stock_MPC_adj_volume,US_Stock_XOM_adj_close,US_Stock_XOM_adj_high,US_Stock_XOM_adj_low,US_Stock_XOM_adj_open,US_Stock_XOM_adj_volume
1877,0.8389120072256914,2.0438466029980322,1.8624951952785118,1.1404223903778714,193.19354011441752,2.234607422392623,1.300422264046455,0.07282039148878988,0.04261630773583526,41.4355793818292,42.59351957493947,41.21017121842396,42.061768333616094,7274731.5102090435,31.856625111555463,32.06492229123306,31.67363112152262,31.789464720823474,10713519.729383063,331.74958015932793,338.7081328564883,329.6824281274088,333.9605525416538,2507640.519710589,95.39412488273098,98.73332816982905,95.45678408828755,96.14674787855712,9739791.823898768,151.74845225479035,152.52745974004623,150.07261805466294,150.42432470994484,8990661.703686433,465.3485819289839,480.2238592711023,465.28173584214676,471.8240721997064,1440427.6886572838,33.51519622986103,34.25983994996208,33.12441454021461,34.14121409630824,9973177.273530457,24.316821462860197,25.24925644088974,24.17602796047092,24.744739729319665,11136921.338825783,26.263886103594263,26.46778000900141,26.059072071673263,26.311288325570505,14209761.52059528,136.34597714493856,139.38067988285084,135.17365746503364,136.32658258565135,2730591.3344908687,107.67286276443346,109.92939965470613,106.62914636678784,107.54128961248439,17883374.279885486
1878,0.8389225678857888,2.043846591155547,1.8624951927367046,1.1404223903778774,193.19354011441752,2.2346073610454544,1.3003444838912994,0.07282039148871311,0.042642069371542135,41.4355793818292,42.593519575215325,41.210171218423284,42.061768333616094,7275389.468350238,31.856625111555463,32.06482237974775,31.669732141128357,31.789461259573432,10714528.014907073,331.7401416093212,338.6986764883756,329.68244222339234,334.37435191670136,2507712.703396106,95.39412488273098,98.73332816983674,95.45678408828907,96.14674787855712,9739644.331664266,151.74845225479035,152.52745974004506,150.07261805466294,150.42432470994484,8990659.395690726,465.3485819289839,480.24366787303944,465.3047877746617,471.8240721997064,1440450.4515006584,33.51519622986103,34.25983994996134,33.12441462346739,34.14121409630824,9973321.162044743,24.316821462860197,25.24925644089209,24.176027960470734,24.69451103848636,11136922.188187892,26.263886105386025,26.467780008851,26.05907207167353,26.311288325570505,14210684.463654337,136.3443877984917,139.38067988357977,135.17365746503705,136.32658258565135,2730614.392463144,107.67286276443346,109.92939964619079,106.63160077150059,107.54124726996068,17883386.485220075
1879,0.8389159222272895,2.0438465838358115,1.8624951913584156,1.1404223903778772,193.19354011441752,2.234607394832934,1.3002672380630929,0.07282039148872144,0.0426677260083827,41.4355793818292,42.59351957516731,41.21017121842321,42.061768333616094,7275753.330042962,31.856625111555463,32.064890141707465,31.673009482440968,31.789462542569115,10715043.645128613,331.748137774753,338.70611159010673,329.68243683243173,333.9673949956077,2507752.9154263493,95.39412488273098,98.73332816983762,95.45678408828923,96.14674787855712,9739575.608168855,151.74845225479035,152.52745974004492,150.07261805466294,150.42432470994484,8990658.476523358,465.3485819289839,480.2592424082258,465.3238164038501,471.8240721997064,1440462.483720794,33.51519622986103,34.25983994996127,33.124414622469324,34.14121409630824,9973394.973157601,24.316821462860197,25.249256440892378,24.176027960470716,24.74404863465623,11136922.431033138,26.26388610601925,26.467780008823524,26.059072071673565,26.311288325570505,14211155.128564052,136.34544042428155,139.38067988324747,135.17365746503742,136.32658258565135,2730623.9309745342,107.67286276443346,109.92939964597444,106.62959305453003,107.54126648128977,17883391.378050793
1880,0.8389201041503903,2.043846584859511,1.8624951915571901,1.1404223903778772,193.19354011441752,2.2346073931523356,1.3001905228911654,0.07282039148872053,0.04269327807430967,41.4355793818292,42.59351957517567,41.210171218423206,42.061768333616094,7275954.012532673,31.856625111555463,32.06484418419648,31.670254668363125,31.78946206700332,10715307.334839948,331.74136357092215,338.700265715972,329.68243889418613,334.3676226073748,2507775.316843475,95.39412488273098,98.73332816983772,95.45678408828924,96.14674787855712,9739543.587472081,151.74845225479035,152.52745974004492,150.07261805466294,150.42432470994484,8990658.110456876,465.3485819289839,480.2714879054708,465.33952392637696,471.8240721997064,1440468.8420582768,33.51519622986103,34.25983994996126,33.12441461672454,34.14121409630824,9973432.842206918,24.316821462860197,25.249256440892413,24.176027960470716,24.69519262440438,11136922.500466201,26.263886106139278,26.467780008818504,26.05907207167357,26.311288325570505,14211395.134399885,136.34474326913602,139.38067988317667,135.17365746503745,136.32658258565135,2730627.8767186822,107.67286276443346,109.929399646349,106.63123537839492,107.54125776482881,17883393.33950384
1881,0.8389174725972188,2.043846585263403,1.8624951915937886,1.1404223903778772,193.19354011441752,2.234607390509285,1.3001143347300632,0.07282039148872063,0.04271872599553152,41.4355793818292,42.59351957517421,41.210171218423206,42.061768333616094,7276064.851823742,31.856625111555463,32.06487535349597,31.67257026502505,31.789462243279342,10715442.183926238,331.74710255142884,338.70486205448015,329.6824381056752,333.97401303123013,2507787.7962585306,95.39412488273098,98.73332816983773,95.45678408828924,96.14674787855712,9739528.66776709,151.74845225479035,152.52745974004492,150.07261805466294,150.42432470994484,8990657.964668332,465.3485819289839,480.2811159429017,465.3524899821292,471.8240721997064,1440472.2024500293,33.51519622986103,34.25983994996126,33.1244146161525,34.14121409630824,9973452.269842228,24.316821462860197,25.249256440892417,24.176027960470716,24.743376426653164,11136922.520318147,26.263886106181467,26.467780008817588,26.05907207167357,26.311288325570505,14211517.523545757,136.34520499570746,139.38067988317803,135.17365746503745,136.32658258565135,2730629.508949085,107.67286276443346,109.92939964639058,106.6298919481621,107.54126171962308,17883394.12581276
1882,0.8389191285496074,2.043846585184351,1.8624951915835999,1.1404223903778772,193.19354011441752,2.23460739121556,1.3000386699593758,0.07282039148872062,0.042744070196519574,41.4355793818292,42.59351957517447,41.210171218423206,42.061768333616094,7276126.0244764425,31.856625111555463,32.06485421385612,31.670623858571037,31.789462177940006,10715511.144811971,331.74224059302327,338.7012481676269,329.6824384072385,334.36111400547014,2507794.748313386,95.39412488273098,98.73332816983773,95.45678408828924,96.14674787855712,9739521.716111675,151.74845225479035,152.52745974004492,150.07261805466294,150.42432470994484,8990657.906606933,465.3485819289839,480.28868599935896,465.36319304506776,471.8240721997064,1440473.9783432672,33.51519622986103,34.25983994996126,33.12441461647756,34.14121409630824,9973462.236887868,24.316821462860197,25.249256440892417,24.176027960470716,24.69585558352288,11136922.525994113,26.263886106189506,26.46778000881742,26.05907207167357,26.311288325570505,14211579.934297498,136.3448991937233,139.38067988318062,135.17365746503745,136.32658258565135,2730630.1841490455,107.67286276443346,109.92939964637681,106.63099088170927,107.54125992526954,17883394.44102953
1883,0.8389180865118531,2.0438465851629957,1.8624951915829975,1.1404223903778772,193.19354011441752,2.234607391301138,1.2999635249835642,0.07282039148872062,0.042769311100015125,41.4355793818292,42.593519575174426,41.210171218423206,42.061768333616094,7276159.798993045,31.856625111555463,32.064868551181,31.672259937144876,31.78946220215898,10715546.410929771,331.74635955448514,338.7040895985104,329.6824382919067,333.980414008978,2507798.621175941,95.39412488273098,98.73332816983773,95.45678408828924,96.14674787855712,9739518.477068188,151.74845225479035,152.52745974004492,150.07261805466294,150.42432470994484,8990657.883483551,465.3485819289839,480.29463796571576,465.37202808006384,471.8240721997064,1440474.9168805848,33.51519622986103,34.25983994996126,33.12441461655246,34.14121409630824,9973467.350273145,24.316821462860197,25.249256440892417,24.176027960470716,24.74272258916418,11136922.527616955,26.263886106192317,26.46778000881739,26.05907207167357,26.311288325570505,14211611.759986885,136.3451017266926,139.38067988318093,135.17365746503745,136.32658258565135,2730630.46345742,107.67286276443346,109.92939964637372,106.63009194783716,107.54126073939683,17883394.567394048
1884,0.8389187422327795,2.0438465851686947,1.8624951915834238,1.1404223903778772,193.19354011441752,2.2346073912204427,1.299888896231789,0.07282039148872062,0.042794449127036456,41.4355793818292,42.59351957517443,41.210171218423206,42.061768333616094,7276178.442717897,31.856625111555463,32.06485882732165,31.670884708916333,31.78946219318187,10715564.445777372,331.7428700463263,338.7018555137718,329.68243833601497,334.3548188722405,2507800.7786769057,95.39412488273098,98.73332816983773,95.45678408828924,96.14674787855712,9739516.967874013,151.74845225479035,152.52745974004492,150.07261805466294,150.42432470994484,8990657.874274492,465.3485819289839,480.29931770670953,465.37932111793907,471.8240721997064,1440475.4128822575,33.51519622986103,34.25983994996126,33.1244146165388,34.14121409630824,9973469.97359985,24.316821462860197,25.249256440892417,24.176027960470716,24.696500424886505,11136922.52808095,26.263886106192857,26.467780008817382,26.05907207167357,26.311288325570505,14211627.9891245,136.3449675888983,139.38067988318087,135.17365746503745,136.32658258565135,2730630.5789981955,107.67286276443346,109.9293996463741,106.63082728084115,107.54126037001402,17883394.618051235
1885,0.8389183296086423,2.043846585169761,1.8624951915834143,1.1404223903778772,193.19354011441752,2.2346073912298627,1.299814780157742,0.07282039148872062,0.04281948469688587,41.4355793818292,42.59351957517443,41.210171218423206,42.061768333616094,7276188.735257586,31.856625111555463,32.06486542223677,31.672040675818423,31.789462196509362,10715573.66867312,331.74582629325977,338.70361207052923,329.6824383191459,333.9866050479004,2507801.980581255,95.39412488273098,98.73332816983773,95.45678408828924,96.14674787855712,9739516.264682638,151.74845225479035,152.52745974004492,150.07261805466294,150.42432470994484,8990657.870606916,465.3485819289839,480.30299715892045,465.38534128667345,471.8240721997064,1440475.6750118027,33.51519622986103,34.25983994996126,33.12441461653221,34.14121409630824,9973471.319446314,24.316821462860197,25.249256440892417,24.176027960470716,24.74208662014857,11136922.528213613,26.263886106193045,26.467780008817382,26.05907207167357,26.311288325570505,14211636.264989339,136.3450564284977,139.38067988318085,135.17365746503745,136.32658258565135,2730630.6267936598,107.67286276443346,109.92939964637426,106.63022577427483,107.54126053760903,17883394.638358757
1886,0.8389185892597705,2.0438465851693697,1.862495191583399,1.1404223903778772,193.19354011441752,2.2346073912350355,1.299741173239477,0.07282039148872062,0.042844418227156685,41.4355793818292,42.59351957517443,41.210171218423206,42.061768333616094,7276194.4170859475,31.856625111555463,32.06486094943396,31.67106901202401,31.78946219527598,10715578.385197923,331.7433218153982,338.70223097177825,329.6824383255974,334.3487302063551,2507802.6501402007,95.39412488273098,98.73332816983773,95.45678408828924,96.14674787855712,9739515.937038861,151.74845225479035,152.52745974004492,150.07261805466294,150.42432470994484,8990657.869146276,465.3485819289839,480.30589013282446,465.3903107427781,471.8240721997064,1440475.8135432312,33.51519622986103,34.25983994996126,33.124414616532405,34.14121409630824,9973472.00990699,24.316821462860197,25.249256440892417,24.176027960470716,24.69712764362841,11136922.528251544,26.26388610619308,26.467780008817382,26.05907207167357,26.311288325570505,14211640.485171545,136.34499758993945,139.38067988318085,135.17365746503745,136.32658258565135,2730630.6465650885,107.67286276443346,109.92939964637426,106.6307178100564,107.54126046156843,17883394.646499664
1887,0.838918425869648,2.043846585169321,1.8624951915834005,1.1404223903778772,193.19354011441752,2.2346073912331095,1.2996680719792426,0.07282039148872062,0.04286925013374019,41.4355793818292,42.59351957517443,41.210171218423206,42.061768333616094,7276197.553738563,31.856625111555463,32.06486398297793,31.6718857573198,31.78946219573315,10715580.797195934,331.74544356283684,338.70331686538907,329.68243832313004,333.9925930335565,2507803.023139251,95.39412488273098,98.73332816983773,95.45678408828924,96.14674787855712,9739515.784377081,151.74845225479035,152.52745974004492,150.07261805466294,150.42432470994484,8990657.868564565,465.3485819289839,480.3081647371758,465.39441286932407,471.8240721997064,1440475.8867549915,33.51519622986103,34.25983994996126,33.124414616532874,34.14121409630824,9973472.364134481,24.316821462860197,25.249256440892417,24.176027960470716,24.741468031285688,11136922.528262388,26.263886106193095,26.467780008817382,26.05907207167357,26.311288325570505,14211642.637205256,136.34503655877722,139.38067988318085,135.17365746503745,136.32658258565135,2730630.6547438856,107.67286276443346,109.92939964637425,106.63031532199743,107.5412604960693,17883394.649763204
1888,0.8389185286858087,2.0438465851693466,1.862495191583401,1.1404223903778772,193.19354011441752,2.2346073912330566,1.2995954729033157,0.07282039148872062,0.04289398083083261,41.4355793818292,42.59351957517443,41.210171218423206,42.061768333616094,7276199.285300557,31.856625111555463,32.064861925567975,31.671199230887474,31.789462195563694,10715582.030674957,331.74364605755136,338.7024630778281,329.6824383240737,334.3428412361123,2507803.2309302045,95.39412488273098,98.73332816983773,95.45678408828924,96.14674787855712,9739515.713246115,151.74845225479035,152.52745974004492,150.07261805466294,150.42432470994484,8990657.868332895,465.3485819289839,480.30995314769274,465.3977990431517,471.8240721997064,1440475.92544629,33.51519622986103,34.25983994996126,33.12441461653292,34.14121409630824,9973472.54586406,24.316821462860197,25.249256440892417,24.176027960470716,24.69773772135045,11136922.52826549,26.263886106193098,26.467780008817382,26.05907207167357,26.311288325570505,14211643.734610207,136.3450107496758,139.38067988318085,135.17365746503745,136.32658258565135,2730630.658127188,107.67286276443346,109.92939964637425,106.63064455951161,107.54126048041569,17883394.651071496
1889,0.8389184639868983,2.0438465851693484,1.862495191583401,1.1404223903778772,193.19354011441752,2.2346073912332387,1.2995233725618367,0.07282039148872062,0.04291861073094197,41.4355793818292,42.59351957517443,41.210171218423206,42.061768333616094,7276200.241202132,31.856625111555463,32.06486332094439,31.67177630007258,31.789462195626506,10715582.66146756,331.7451688708666,338.70313437121445,329.6824383237128,333.9983846256732,2507803.3466867465,95.39412488273098,98.73332816983773,95.45678408828924,96.14674787855712,9739515.680103473,151.74845225479035,152.52745974004492,150.07261805466294,150.42432470994484,8990657.86824063,465.3485819289839,480.3113592876991,465.400594220985,471.8240721997064,1440475.9458940527,33.51519622986103,34.25983994996126,33.12441461653289,34.14121409630824,9973472.639096912,24.316821462860197,25.249256440892417,24.176027960470716,24.740866347600022,11136922.528266376,26.263886106193098,26.467780008817382,26.05907207167357,26.311288325570505,14211644.29421931,136.34502784307026,139.38067988318085,135.17365746503745,136.32658258565135,2730630.6595267504,107.67286276443346,109.92939964637425,106.63037524135835,107.54126048751799,17883394.651595965
